IP地址,端口,回源端口,TLS,数据中心,地区,国家,城市,TCP延迟(ms),速度(MB/s)
18.199.121.174,2086,2086,false,FRA,Europe,DE,Frankfurt,177,0.00
3.69.0.8,80,80,false,FRA,Europe,DE,Frankfurt,177,0.00
18.166.234.185,2083,80,false,HKG,Asia Pacific,HK,Hong Kong,177,0.00
35.78.28.183,2096,80,false,NRT,Asia Pacific,JP,Tokyo,177,0.00
16.63.55.49,2052,80,false,ZRH,Europe,CH,Zurich,177,0.00
3.120.76.162,2095,80,false,FRA,Europe,DE,Frankfurt,177,0.00
18.102.5.243,2087,80,false,MXP,Europe,IT,Milan,177,0.00
16.63.55.49,2086,80,false,ZRH,Europe,CH,Zurich,177,0.00
18.157.78.22,2096,80,false,FRA,Europe,DE,Frankfurt,178,0.00
3.71.124.67,2087,80,false,FRA,Europe,DE,Frankfurt,178,0.00
3.66.115.225,80,80,false,FRA,Europe,DE,Frankfurt,178,0.00
54.79.190.249,2096,80,false,SYD,Oceania,AU,Sydney,179,0.00
18.176.35.171,2052,80,false,NRT,Asia Pacific,JP,Tokyo,179,0.00
54.66.80.167,2086,80,false,SYD,Oceania,AU,Sydney,179,0.00
35.152.82.124,2096,80,false,MXP,Europe,IT,Milan,179,0.00
52.65.52.144,2083,80,false,SYD,Oceania,AU,Sydney,179,0.00
18.192.93.64,80,80,false,FRA,Europe,DE,Frankfurt,179,0.00
3.105.185.150,2095,80,false,SYD,Oceania,AU,Sydney,180,0.00
18.192.163.223,80,80,false,FRA,Europe,DE,Frankfurt,180,0.00
18.102.5.243,2096,80,false,MXP,Europe,IT,Milan,180,0.00
18.101.242.202,2086,80,false,MAD,Europe,ES,Madrid,180,0.00
54.79.190.249,2083,80,false,SYD,Oceania,AU,Sydney,180,0.00
176.116.21.93,2095,80,false,LHR,Europe,GB,London,180,0.00
3.105.185.150,2086,80,false,SYD,Oceania,AU,Sydney,180,0.00
54.66.80.167,2095,80,false,SYD,Oceania,AU,Sydney,181,0.00
16.171.172.188,8080,80,false,ARN,Europe,SE,Stockholm,181,0.00
13.211.0.227,2053,80,false,SYD,Oceania,AU,Sydney,181,0.00
3.120.137.26,2086,80,false,FRA,Europe,DE,Frankfurt,181,0.00
18.102.5.243,2086,80,false,MXP,Europe,IT,Milan,181,0.00
51.92.53.152,2095,80,false,MAD,Europe,ES,Madrid,181,0.00
13.211.0.227,2082,80,false,SYD,Oceania,AU,Sydney,181,0.00
176.116.21.109,2053,80,false,LHR,Europe,GB,London,182,0.00
51.92.70.133,2082,80,false,MAD,Europe,ES,Madrid,182,0.00
3.120.76.162,2086,80,false,FRA,Europe,DE,Frankfurt,182,0.00
18.198.227.161,80,80,false,FRA,Europe,DE,Frankfurt,183,0.00
18.157.78.22,2095,80,false,FRA,Europe,DE,Frankfurt,183,0.00
18.157.78.22,2052,80,false,FRA,Europe,DE,Frankfurt,183,0.00
3.120.76.162,2087,80,false,FRA,Europe,DE,Frankfurt,183,0.00
15.188.168.174,2083,80,false,CDG,Europe,FR,Paris,183,0.00
51.92.103.115,2083,80,false,MAD,Europe,ES,Madrid,184,0.00
52.65.52.144,2082,80,false,SYD,Oceania,AU,Sydney,184,0.00
18.102.87.37,2095,80,false,MXP,Europe,IT,Milan,184,0.00
18.101.118.37,2052,80,false,MAD,Europe,ES,Madrid,184,0.00
3.70.92.227,2052,80,false,FRA,Europe,DE,Frankfurt,185,0.00
54.251.118.130,2086,80,false,SIN,Asia Pacific,SG,Singapore,185,0.00
3.111.72.70,2083,80,false,BOM,Asia Pacific,IN,Mumbai,186,0.00
3.120.137.26,2053,80,false,FRA,Europe,DE,Frankfurt,186,0.00
18.102.5.243,2052,80,false,MXP,Europe,IT,Milan,186,0.00
3.105.12.136,2053,80,false,SYD,Oceania,AU,Sydney,187,0.00
3.67.232.136,80,80,false,FRA,Europe,DE,Frankfurt,187,0.00
54.253.222.7,2087,80,false,SYD,Oceania,AU,Sydney,187,0.00
54.155.155.196,2086,80,false,DUB,Europe,IE,Dublin,187,0.00
51.92.10.146,2086,80,false,MAD,Europe,ES,Madrid,187,0.00
52.18.205.36,2087,80,false,DUB,Europe,IE,Dublin,187,0.00
3.105.185.150,2053,80,false,SYD,Oceania,AU,Sydney,187,0.00
18.101.118.37,2096,80,false,MAD,Europe,ES,Madrid,187,0.00
3.127.55.133,80,80,false,FRA,Europe,DE,Frankfurt,188,0.00
79.125.15.17,2052,80,false,DUB,Europe,IE,Dublin,188,0.00
3.105.65.61,2086,80,false,SYD,Oceania,AU,Sydney,188,0.00
51.92.10.146,2083,80,false,MAD,Europe,ES,Madrid,188,0.00
3.105.12.136,2095,80,false,SYD,Oceania,AU,Sydney,189,0.00
52.18.205.36,2096,80,false,DUB,Europe,IE,Dublin,189,0.00
54.252.91.41,2082,80,false,SYD,Oceania,AU,Sydney,189,0.00
52.65.99.165,2087,80,false,SYD,Oceania,AU,Sydney,189,0.00
18.101.242.202,2096,80,false,MAD,Europe,ES,Madrid,189,0.00
18.101.118.37,2086,80,false,MAD,Europe,ES,Madrid,189,0.00
15.188.168.174,2095,80,false,CDG,Europe,FR,Paris,189,0.00
51.92.103.115,2052,80,false,MAD,Europe,ES,Madrid,190,0.00
51.92.78.246,2087,80,false,MAD,Europe,ES,Madrid,190,0.00
51.92.103.115,2095,80,false,MAD,Europe,ES,Madrid,190,0.00
54.253.222.7,2053,80,false,SYD,Oceania,AU,Sydney,190,0.00
35.152.82.124,2087,80,false,MXP,Europe,IT,Milan,191,0.00
18.102.5.243,2053,80,false,MXP,Europe,IT,Milan,191,0.00
54.66.80.167,2052,80,false,SYD,Oceania,AU,Sydney,191,0.00
3.8.127.199,80,80,false,LHR,Europe,GB,London,192,0.00
51.92.103.115,2095,80,false,MAD,Europe,ES,Madrid,192,0.00
18.101.87.56,2052,80,false,MAD,Europe,ES,Madrid,193,0.00
51.92.103.115,2082,80,false,MAD,Europe,ES,Madrid,193,0.00
18.101.87.56,2082,80,false,MAD,Europe,ES,Madrid,193,0.00
51.92.70.133,2087,80,false,MAD,Europe,ES,Madrid,193,0.00
51.92.10.146,2053,80,false,MAD,Europe,ES,Madrid,193,0.00
35.157.240.237,80,80,false,FRA,Europe,DE,Frankfurt,194,0.00
176.116.21.88,2052,80,false,LHR,Europe,GB,London,194,0.00
3.120.76.162,2053,80,false,FRA,Europe,DE,Frankfurt,194,0.00
18.101.242.202,2053,80,false,MAD,Europe,ES,Madrid,194,0.00
3.105.12.136,2083,80,false,SYD,Oceania,AU,Sydney,194,0.00
51.92.103.115,2082,80,false,MAD,Europe,ES,Madrid,195,0.00
51.92.103.115,2053,80,false,MAD,Europe,ES,Madrid,195,0.00
18.195.205.127,80,80,false,FRA,Europe,DE,Frankfurt,195,0.00
18.102.5.243,2095,80,false,MXP,Europe,IT,Milan,195,0.00
18.134.252.226,80,80,false,LHR,Europe,GB,London,196,0.00
18.101.118.37,2095,80,false,MAD,Europe,ES,Madrid,196,0.00
176.116.21.141,2086,80,false,LHR,Europe,GB,London,196,0.00
176.116.21.89,2086,80,false,LHR,Europe,GB,London,196,0.00
15.188.168.174,2082,80,false,CDG,Europe,FR,Paris,197,0.00
18.101.242.202,2095,80,false,MAD,Europe,ES,Madrid,197,0.00
18.185.254.189,80,80,false,FRA,Europe,DE,Frankfurt,197,0.00
52.65.99.165,2087,80,false,SYD,Oceania,AU,Sydney,197,0.00
54.253.222.7,2096,80,false,SYD,Oceania,AU,Sydney,197,0.00
176.116.21.134,2087,80,false,LHR,Europe,GB,London,198,0.00
18.101.242.202,2052,80,false,MAD,Europe,ES,Madrid,198,0.00
176.116.21.180,2095,80,false,LHR,Europe,GB,London,198,0.00
3.7.167.177,2095,80,false,BOM,Asia Pacific,IN,Mumbai,198,0.00
176.116.21.103,2095,80,false,LHR,Europe,GB,London,198,0.00
52.62.216.87,2087,80,false,SYD,Oceania,AU,Sydney,198,0.00
51.92.103.115,2096,80,false,MAD,Europe,ES,Madrid,199,0.00
176.116.21.184,2087,80,false,LHR,Europe,GB,London,199,0.00
51.92.70.133,2087,80,false,MAD,Europe,ES,Madrid,199,0.00
176.116.21.86,2096,80,false,LHR,Europe,GB,London,200,0.00
18.157.78.22,2053,80,false,FRA,Europe,DE,Frankfurt,200,0.00
13.236.104.165,2096,80,false,SYD,Oceania,AU,Sydney,200,0.00
54.254.190.97,2053,80,false,SIN,Asia Pacific,SG,Singapore,200,0.00
3.120.137.26,2083,80,false,FRA,Europe,DE,Frankfurt,201,0.00
54.252.91.41,2095,80,false,SYD,Oceania,AU,Sydney,202,0.00
18.193.131.26,80,80,false,FRA,Europe,DE,Frankfurt,202,0.00
51.92.10.146,2096,80,false,MAD,Europe,ES,Madrid,202,0.00
18.101.87.56,2053,80,false,MAD,Europe,ES,Madrid,202,0.00
18.102.5.243,2083,80,false,MXP,Europe,IT,Milan,203,0.00
176.116.21.127,2086,80,false,LHR,Europe,GB,London,203,0.00
3.24.229.42,2083,80,false,SYD,Oceania,AU,Sydney,203,0.00
13.238.235.196,2087,80,false,SYD,Oceania,AU,Sydney,203,0.00
176.116.21.175,2083,80,false,LHR,Europe,GB,London,203,0.00
176.116.21.157,2053,80,false,LHR,Europe,GB,London,204,0.00
176.116.21.104,2087,80,false,LHR,Europe,GB,London,204,0.00
3.66.115.225,80,80,false,FRA,Europe,DE,Frankfurt,204,0.00
176.116.21.232,2053,80,false,LHR,Europe,GB,London,205,0.00
54.79.197.209,2095,80,false,SYD,Oceania,AU,Sydney,205,0.00
51.92.103.115,2053,80,false,MAD,Europe,ES,Madrid,205,0.00
16.63.55.49,2096,80,false,ZRH,Europe,CH,Zurich,205,0.00
176.116.21.124,2087,80,false,LHR,Europe,GB,London,205,0.00
176.116.21.101,2096,80,false,LHR,Europe,GB,London,205,0.00
176.116.21.137,2086,80,false,LHR,Europe,GB,London,205,0.00
176.116.21.180,2083,80,false,LHR,Europe,GB,London,206,0.00
18.101.87.56,2087,80,false,MAD,Europe,ES,Madrid,206,0.00
51.92.10.146,2086,80,false,MAD,Europe,ES,Madrid,206,0.00
16.63.33.251,2083,80,false,ZRH,Europe,CH,Zurich,206,0.00
54.177.71.208,80,8080,false,SJC,North America,US,San Jose,207,0.00
176.116.21.105,2083,80,false,LHR,Europe,GB,London,207,0.00
176.116.21.19,2052,80,false,LHR,Europe,GB,London,207,0.00
176.116.21.89,2083,80,false,LHR,Europe,GB,London,208,0.00
176.116.21.107,2096,80,false,LHR,Europe,GB,London,208,0.00
176.116.21.100,2086,80,false,LHR,Europe,GB,London,208,0.00
54.252.91.41,2087,80,false,SYD,Oceania,AU,Sydney,209,0.00
176.116.21.32,2096,80,false,LHR,Europe,GB,London,209,0.00
51.92.103.115,2052,80,false,MAD,Europe,ES,Madrid,209,0.00
176.116.21.74,2095,80,false,LHR,Europe,GB,London,209,0.00
52.47.134.23,80,80,false,CDG,Europe,FR,Paris,209,0.00
176.116.21.84,2096,80,false,LHR,Europe,GB,London,209,0.00
3.105.185.150,2083,80,false,SYD,Oceania,AU,Sydney,209,0.00
176.116.21.137,2053,80,false,LHR,Europe,GB,London,209,0.00
54.252.91.41,2083,80,false,SYD,Oceania,AU,Sydney,209,0.00
176.116.21.139,2096,80,false,LHR,Europe,GB,London,210,0.00
52.18.205.36,2095,80,false,DUB,Europe,IE,Dublin,210,0.00
163.123.174.205,2087,80,false,SEA,North America,US,Seattle,210,0.00
176.116.21.123,2095,80,false,LHR,Europe,GB,London,210,0.00
163.123.174.17,2087,80,false,SEA,North America,US,Seattle,210,0.00
176.116.21.141,2087,80,false,LHR,Europe,GB,London,210,0.00
176.116.21.142,2087,80,false,LHR,Europe,GB,London,210,0.00
163.123.174.42,2096,80,false,SEA,North America,US,Seattle,210,0.00
176.116.21.104,2053,80,false,LHR,Europe,GB,London,210,0.00
176.116.21.89,2095,80,false,LHR,Europe,GB,London,210,0.00
54.253.222.7,2052,80,false,SYD,Oceania,AU,Sydney,210,0.00
176.116.21.142,2082,80,false,LHR,Europe,GB,London,210,0.00
18.157.78.22,2083,80,false,FRA,Europe,DE,Frankfurt,210,0.00
35.160.18.63,80,8080,false,PDX,North America,US,Portland,210,0.00
176.116.21.97,2083,80,false,LHR,Europe,GB,London,210,0.00
163.123.174.225,2096,80,false,SEA,North America,US,Seattle,210,0.00
34.213.97.127,80,80,false,SEA,North America,US,Seattle,210,0.00
34.210.14.70,80,80,false,SEA,North America,US,Seattle,210,0.00
176.116.21.32,2083,80,false,LHR,Europe,GB,London,210,0.00
163.123.174.36,2096,80,false,SEA,North America,US,Seattle,211,0.00
176.116.21.141,2095,80,false,LHR,Europe,GB,London,211,0.00
176.116.21.127,2096,80,false,LHR,Europe,GB,London,211,0.00
163.123.174.232,2096,80,false,SEA,North America,US,Seattle,211,0.00
34.213.97.127,80,80,false,SEA,North America,US,Seattle,211,0.00
176.116.21.19,2083,80,false,LHR,Europe,GB,London,211,0.00
163.123.174.16,2086,80,false,SEA,North America,US,Seattle,211,0.00
163.123.174.219,2052,80,false,SEA,North America,US,Seattle,211,0.00
163.123.174.16,2096,80,false,SEA,North America,US,Seattle,211,0.00
3.105.12.136,2096,80,false,SYD,Oceania,AU,Sydney,211,0.00
163.123.174.219,2086,80,false,SEA,North America,US,Seattle,211,0.00
52.29.224.33,80,80,false,FRA,Europe,DE,Frankfurt,211,0.00
16.63.55.49,2095,80,false,ZRH,Europe,CH,Zurich,211,0.00
44.224.255.188,80,80,false,SEA,North America,US,Seattle,211,0.00
176.116.21.101,2052,80,false,LHR,Europe,GB,London,211,0.00
3.108.0.17,2053,80,false,BOM,Asia Pacific,IN,Mumbai,212,0.00
176.116.21.103,2053,80,false,LHR,Europe,GB,London,212,0.00
176.116.21.124,2095,80,false,LHR,Europe,GB,London,212,0.00
3.120.137.26,2095,80,false,FRA,Europe,DE,Frankfurt,213,0.00
176.116.21.36,2087,80,false,LHR,Europe,GB,London,213,0.00
51.92.10.146,2052,80,false,MAD,Europe,ES,Madrid,213,0.00
176.116.21.123,2082,80,false,LHR,Europe,GB,London,213,0.00
176.116.21.127,2083,80,false,LHR,Europe,GB,London,214,0.00
51.92.10.146,2096,80,false,MAD,Europe,ES,Madrid,214,0.00
176.116.21.92,2082,80,false,LHR,Europe,GB,London,214,0.00
51.92.10.146,2083,80,false,MAD,Europe,ES,Madrid,214,0.00
176.116.21.81,2087,80,false,LHR,Europe,GB,London,214,0.00
176.116.21.105,2087,80,false,LHR,Europe,GB,London,214,0.00
13.236.104.165,2087,80,false,SYD,Oceania,AU,Sydney,215,0.00
163.123.174.219,2082,80,false,SEA,North America,US,Seattle,215,0.00
163.123.174.217,2053,80,false,PDX,North America,US,Portland,215,0.00
163.123.174.210,2086,80,false,PDX,North America,US,Portland,215,0.00
163.123.174.59,2087,80,false,PDX,North America,US,Portland,215,0.00
54.213.241.206,80,8080,false,PDX,North America,US,Portland,215,0.00
163.123.174.23,2052,80,false,SEA,North America,US,Seattle,216,0.00
13.238.235.196,2082,80,false,SYD,Oceania,AU,Sydney,216,0.00
163.123.174.36,2052,80,false,SEA,North America,US,Seattle,216,0.00
176.116.21.141,2053,80,false,LHR,Europe,GB,London,216,0.00
54.185.24.100,8080,80,false,PDX,North America,US,Portland,216,0.00
176.116.21.137,2096,80,false,LHR,Europe,GB,London,216,0.00
163.123.174.205,2053,80,false,SEA,North America,US,Seattle,216,0.00
163.123.174.59,2053,80,false,PDX,North America,US,Portland,216,0.00
163.123.174.23,2082,80,false,SEA,North America,US,Seattle,216,0.00
176.116.21.152,2053,80,false,LHR,Europe,GB,London,216,0.00
54.213.127.36,2086,80,false,ORD,North America,US,Chicago,216,0.00
163.123.174.17,2082,80,false,SEA,North America,US,Seattle,217,0.00
163.123.174.17,2096,80,false,SEA,North America,US,Seattle,217,0.00
163.123.174.50,2087,80,false,SEA,North America,US,Seattle,217,0.00
54.213.127.36,8080,80,false,ORD,North America,US,Chicago,217,0.00
163.123.174.59,2052,80,false,PDX,North America,US,Portland,217,0.00
163.123.174.225,2053,80,false,SEA,North America,US,Seattle,217,0.00
163.123.174.16,2053,80,false,SEA,North America,US,Seattle,217,0.00
176.116.21.108,2082,80,false,LHR,Europe,GB,London,217,0.00
54.213.94.219,80,8080,false,SEA,North America,US,Seattle,217,0.00
163.123.174.205,2052,80,false,SEA,North America,US,Seattle,218,0.00
35.165.105.196,80,80,false,PDX,North America,US,Portland,218,0.00
35.83.57.148,80,80,false,PDX,North America,US,Portland,218,0.00
176.116.21.108,2083,80,false,LHR,Europe,GB,London,218,0.00
176.116.21.104,2082,80,false,LHR,Europe,GB,London,218,0.00
163.123.174.42,2087,80,false,SEA,North America,US,Seattle,218,0.00
163.123.174.50,2083,80,false,SEA,North America,US,Seattle,218,0.00
163.123.174.36,2053,80,false,SEA,North America,US,Seattle,218,0.00
54.213.94.219,80,8080,false,PDX,North America,US,Portland,218,0.00
163.123.174.217,2052,80,false,PDX,North America,US,Portland,218,0.00
163.123.174.219,2083,80,false,SEA,North America,US,Seattle,218,0.00
163.123.174.219,2096,80,false,SEA,North America,US,Seattle,218,0.00
163.123.174.17,2095,80,false,SEA,North America,US,Seattle,218,0.00
54.213.127.36,2095,80,false,ORD,North America,US,Chicago,218,0.00
176.116.21.80,2087,80,false,LHR,Europe,GB,London,218,0.00
163.123.174.16,2052,80,false,SEA,North America,US,Seattle,218,0.00
163.123.174.51,2086,80,false,PDX,North America,US,Portland,218,0.00
163.123.174.252,2053,80,false,SEA,North America,US,Seattle,218,0.00
163.123.174.225,2052,80,false,SEA,North America,US,Seattle,218,0.00
163.123.174.42,2053,80,false,SEA,North America,US,Seattle,218,0.00
163.123.174.23,2095,80,false,SEA,North America,US,Seattle,218,0.00
163.123.174.217,2086,80,false,PDX,North America,US,Portland,218,0.00
163.123.174.16,2087,80,false,SEA,North America,US,Seattle,218,0.00
163.123.174.205,2095,80,false,SEA,North America,US,Seattle,218,0.00
176.116.21.226,2086,80,false,LHR,Europe,GB,London,218,0.00
163.123.174.42,2086,80,false,SEA,North America,US,Seattle,218,0.00
163.123.174.248,2053,80,false,SEA,North America,US,Seattle,218,0.00
176.116.21.85,2052,80,false,LHR,Europe,GB,London,219,0.00
176.116.21.185,2096,80,false,LHR,Europe,GB,London,219,0.00
163.123.174.214,2087,80,false,PDX,North America,US,Portland,219,0.00
163.123.174.249,2053,80,false,PDX,North America,US,Portland,219,0.00
163.123.174.219,2053,80,false,SEA,North America,US,Seattle,219,0.00
3.120.137.26,2096,80,false,FRA,Europe,DE,Frankfurt,219,0.00
176.116.21.157,2052,80,false,LHR,Europe,GB,London,219,0.00
163.123.174.23,2053,80,false,SEA,North America,US,Seattle,219,0.00
51.20.163.38,2053,443,true,ARN,Europe,SE,Stockholm,219,0.00
163.123.174.36,2083,80,false,SEA,North America,US,Seattle,219,0.00
163.123.174.205,2083,80,false,SEA,North America,US,Seattle,219,0.00
3.120.137.26,2082,80,false,FRA,Europe,DE,Frankfurt,219,0.00
163.123.174.17,2083,80,false,SEA,North America,US,Seattle,219,0.00
163.123.174.42,2082,80,false,SEA,North America,US,Seattle,219,0.00
163.123.174.23,2096,80,false,SEA,North America,US,Seattle,219,0.00
163.123.174.236,2053,80,false,SEA,North America,US,Seattle,219,0.00
51.92.103.115,2083,80,false,MAD,Europe,ES,Madrid,219,0.00
163.123.174.217,2082,80,false,PDX,North America,US,Portland,219,0.00
44.239.189.120,80,80,false,PDX,North America,US,Portland,219,0.00
163.123.174.59,2095,80,false,PDX,North America,US,Portland,219,0.00
176.116.21.116,2083,80,false,LHR,Europe,GB,London,219,0.00
163.123.174.217,2083,80,false,PDX,North America,US,Portland,219,0.00
176.116.21.36,2053,80,false,LHR,Europe,GB,London,219,0.00
163.123.174.214,2095,80,false,PDX,North America,US,Portland,219,0.00
176.116.21.136,2096,80,false,LHR,Europe,GB,London,219,0.00
163.123.174.205,2086,80,false,SEA,North America,US,Seattle,219,0.00
163.123.174.24,2087,80,false,SEA,North America,US,Seattle,219,0.00
163.123.174.253,2082,80,false,SEA,North America,US,Seattle,219,0.00
163.123.174.217,2096,80,false,PDX,North America,US,Portland,219,0.00
163.123.174.36,2082,80,false,SEA,North America,US,Seattle,220,0.00
3.120.137.26,2052,80,false,FRA,Europe,DE,Frankfurt,220,0.00
54.213.127.36,2082,80,false,ORD,North America,US,Chicago,220,0.00
54.213.127.36,2096,80,false,ORD,North America,US,Chicago,220,0.00
163.123.174.219,2087,80,false,SEA,North America,US,Seattle,220,0.00
50.112.212.129,80,8080,false,SEA,North America,US,Seattle,220,0.00
176.116.21.81,2096,80,false,LHR,Europe,GB,London,220,0.00
176.116.21.75,2082,80,false,LHR,Europe,GB,London,220,0.00
163.123.174.219,2095,80,false,SEA,North America,US,Seattle,220,0.00
163.123.174.232,2087,80,false,SEA,North America,US,Seattle,220,0.00
176.116.21.75,2053,80,false,LHR,Europe,GB,London,220,0.00
163.123.174.42,2095,80,false,SEA,North America,US,Seattle,220,0.00
54.213.127.36,2053,80,false,ORD,North America,US,Chicago,220,0.00
163.123.174.205,2096,80,false,SEA,North America,US,Seattle,220,0.00
163.123.174.205,2082,80,false,SEA,North America,US,Seattle,220,0.00
54.213.92.168,80,8080,false,PDX,North America,US,Portland,220,0.00
176.116.21.105,2082,80,false,LHR,Europe,GB,London,220,0.00
163.123.174.201,2053,80,false,PDX,North America,US,Portland,220,0.00
163.123.174.16,2095,80,false,SEA,North America,US,Seattle,221,0.00
18.166.171.197,2052,80,false,HKG,Asia Pacific,HK,Hong Kong,221,0.00
176.116.21.129,2053,80,false,LHR,Europe,GB,London,221,0.00
54.213.127.36,80,80,false,ORD,North America,US,Chicago,221,0.00
163.123.174.217,2087,80,false,PDX,North America,US,Portland,221,0.00
163.123.174.214,2096,80,false,PDX,North America,US,Portland,221,0.00
163.123.174.42,2083,80,false,SEA,North America,US,Seattle,221,0.00
176.116.21.100,2087,80,false,LHR,Europe,GB,London,221,0.00
54.213.127.36,2083,80,false,ORD,North America,US,Chicago,221,0.00
34.210.14.70,80,80,false,SEA,North America,US,Seattle,221,0.00
176.116.21.32,2082,80,false,LHR,Europe,GB,London,222,0.00
176.116.21.159,2086,80,false,LHR,Europe,GB,London,222,0.00
176.116.21.75,2087,80,false,LHR,Europe,GB,London,222,0.00
54.213.127.36,8880,80,false,ORD,North America,US,Chicago,222,0.00
176.116.21.152,2086,80,false,LHR,Europe,GB,London,222,0.00
176.116.21.100,2083,80,false,LHR,Europe,GB,London,222,0.00
176.116.21.108,2086,80,false,LHR,Europe,GB,London,222,0.00
54.253.222.7,2082,80,false,SYD,Oceania,AU,Sydney,222,0.00
176.116.21.75,2095,80,false,LHR,Europe,GB,London,223,0.00
54.213.127.36,8443,80,false,ORD,North America,US,Chicago,223,0.00
51.92.70.133,2095,80,false,MAD,Europe,ES,Madrid,223,0.00
176.116.21.220,2095,80,false,LHR,Europe,GB,London,223,0.00
176.116.21.131,2053,80,false,LHR,Europe,GB,London,223,0.00
176.116.21.41,2053,80,false,LHR,Europe,GB,London,223,0.00
52.65.99.165,2096,80,false,SYD,Oceania,AU,Sydney,223,0.00
176.116.21.81,2052,80,false,LHR,Europe,GB,London,223,0.00
52.33.8.219,80,80,false,PDX,North America,US,Portland,224,0.00
176.116.21.146,2095,80,false,LHR,Europe,GB,London,224,0.00
54.216.89.4,2053,80,false,DUB,Europe,IE,Dublin,224,0.00
176.116.21.180,2082,80,false,LHR,Europe,GB,London,224,0.00
54.213.127.36,2087,80,false,ORD,North America,US,Chicago,224,0.00
176.116.21.74,2083,80,false,LHR,Europe,GB,London,225,0.00
176.116.21.116,2053,80,false,LHR,Europe,GB,London,225,0.00
54.213.241.206,80,8080,false,SEA,North America,US,Seattle,225,0.00
176.116.21.101,2095,80,false,LHR,Europe,GB,London,226,0.00
54.213.92.168,80,8080,false,SEA,North America,US,Seattle,226,0.00
176.116.21.89,2053,80,false,LHR,Europe,GB,London,226,0.00
51.44.121.45,2096,443,true,CDG,Europe,FR,Paris,226,0.00
176.116.21.74,2082,80,false,LHR,Europe,GB,London,226,0.00
15.188.168.174,2053,80,false,CDG,Europe,FR,Paris,226,0.00
3.18.172.17,80,80,false,ORD,North America,US,Chicago,227,0.00
176.116.21.186,2087,80,false,LHR,Europe,GB,London,227,0.00
176.116.21.153,2095,80,false,LHR,Europe,GB,London,228,0.00
176.116.21.91,2052,80,false,LHR,Europe,GB,London,228,0.00
176.116.21.109,2083,80,false,LHR,Europe,GB,London,228,0.00
176.116.21.146,2096,80,false,LHR,Europe,GB,London,228,0.00
35.165.105.196,80,80,false,SEA,North America,US,Seattle,228,0.00
54.252.91.41,2052,80,false,SYD,Oceania,AU,Sydney,228,0.00
176.116.21.136,2086,80,false,LHR,Europe,GB,London,228,0.00
176.116.21.127,2052,80,false,LHR,Europe,GB,London,229,0.00
176.116.21.100,2053,80,false,LHR,Europe,GB,London,229,0.00
176.116.21.137,2087,80,false,LHR,Europe,GB,London,229,0.00
176.116.21.93,2082,80,false,LHR,Europe,GB,London,229,0.00
176.116.21.77,2082,80,false,LHR,Europe,GB,London,229,0.00
176.116.21.87,2052,80,false,LHR,Europe,GB,London,229,0.00
13.236.104.165,2083,80,false,SYD,Oceania,AU,Sydney,229,0.00
176.116.21.157,2086,80,false,LHR,Europe,GB,London,229,0.00
176.116.21.85,2096,80,false,LHR,Europe,GB,London,230,0.00
176.116.21.101,2083,80,false,LHR,Europe,GB,London,230,0.00
176.116.21.83,2053,80,false,LHR,Europe,GB,London,230,0.00
54.253.222.7,2095,80,false,SYD,Oceania,AU,Sydney,230,0.00
54.65.35.151,8080,80,false,NRT,Asia Pacific,JP,Tokyo,230,0.00
176.116.21.175,2096,80,false,LHR,Europe,GB,London,230,0.00
176.116.21.132,2082,80,false,LHR,Europe,GB,London,231,0.00
13.236.104.165,2086,80,false,SYD,Oceania,AU,Sydney,231,0.00
176.116.21.73,2096,80,false,LHR,Europe,GB,London,231,0.00
176.116.21.76,2052,80,false,LHR,Europe,GB,London,231,0.00
3.68.31.54,80,80,false,FRA,Europe,DE,Frankfurt,232,0.00
176.116.21.101,2053,80,false,LHR,Europe,GB,London,232,0.00
176.116.21.220,2052,80,false,LHR,Europe,GB,London,232,0.00
34.207.94.246,2087,80,false,EWR,North America,US,Newark,232,0.00
176.116.21.220,2083,80,false,LHR,Europe,GB,London,232,0.00
176.116.21.100,2052,80,false,LHR,Europe,GB,London,233,0.00
18.102.5.243,2082,80,false,MXP,Europe,IT,Milan,233,0.00
3.23.238.192,80,80,false,ORD,North America,US,Chicago,233,0.00
176.116.21.32,2095,80,false,LHR,Europe,GB,London,234,0.00
18.224.210.175,80,80,false,ORD,North America,US,Chicago,234,0.00
52.33.8.219,80,80,false,SEA,North America,US,Seattle,234,0.00
176.116.21.127,2053,80,false,LHR,Europe,GB,London,234,0.00
51.92.78.246,2087,80,false,MAD,Europe,ES,Madrid,235,0.00
176.116.21.93,2053,80,false,LHR,Europe,GB,London,235,0.00
